level1_time,level1_attempts,level1_hints,level1_stars,level2_time,level2_attempts,level2_hints,level2_stars,level3_time,level3_attempts,level3_hints,level3_stars,difficulty_label,difficulty_name
93,5,1,2,113,5,1,1,70,4,3,1,1,easy-moderate
97,4,2,2,56,4,3,2,88,4,2,1,1,easy-moderate
113,4,1,2,126,4,3,1,105,4,1,1,1,easy-moderate
82,4,1,2,86,3,1,2,81,4,2,2,1,easy-moderate
92,5,2,1,80,4,1,2,117,5,2,2,1,easy-moderate
96,5,1,2,55,5,3,2,58,5,3,1,1,easy-moderate
85,5,2,2,58,3,2,1,57,4,3,1,1,easy-moderate
117,3,2,2,105,4,3,1,95,3,3,1,1,easy-moderate
88,4,3,2,62,4,1,1,60,3,1,1,1,easy-moderate
86,4,3,1,108,5,1,1,73,4,1,2,1,easy-moderate
74,3,1,2,81,5,1,1,98,4,1,1,1,easy-moderate
73,4,3,1,119,3,3,1,118,5,1,1,1,easy-moderate
94,5,1,1,114,4,2,2,112,4,2,2,1,easy-moderate
122,4,1,2,116,5,2,2,87,5,2,2,1,easy-moderate
57,5,2,1,89,5,2,2,117,4,3,2,1,easy-moderate
103,5,1,2,87,5,1,2,114,3,2,2,1,easy-moderate
65,4,1,2,81,5,1,2,78,4,3,2,1,easy-moderate
56,4,3,2,85,4,1,1,120,3,1,2,1,easy-moderate
69,4,1,2,118,3,3,1,62,4,3,1,1,easy-moderate
85,5,3,1,102,5,3,1,99,4,1,2,1,easy-moderate
99,3,1,2,119,4,1,2,125,5,1,1,1,easy-moderate
85,3,3,2,103,5,2,1,112,3,1,2,1,easy-moderate
64,4,3,1,121,5,2,2,102,4,1,1,1,easy-moderate
95,3,1,1,83,5,1,2,55,3,2,2,1,easy-moderate
124,3,1,2,58,3,2,2,85,3,1,1,1,easy-moderate
56,5,2,2,125,3,1,1,68,4,2,2,1,easy-moderate
99,5,3,1,102,5,1,1,56,3,3,1,1,easy-moderate
98,4,1,2,123,5,3,2,76,3,3,2,1,easy-moderate
71,4,3,2,103,5,3,1,116,4,1,2,1,easy-moderate
55,3,3,2,72,4,1,2,55,4,2,1,1,easy-moderate
72,4,2,2,78,3,2,1,92,4,1,1,1,easy-moderate
94,4,1,1,64,5,2,2,83,5,1,2,1,easy-moderate
57,4,1,1,76,4,3,1,87,5,2,1,1,easy-moderate
60,4,2,1,56,3,3,2,96,4,2,1,1,easy-moderate
56,3,2,2,67,3,3,1,115,4,3,2,1,easy-moderate
127,4,2,1,112,4,1,1,81,4,2,1,1,easy-moderate
130,3,3,2,99,5,1,2,108,3,1,2,1,easy-moderate
128,5,3,1,96,5,3,1,92,3,3,1,1,easy-moderate
102,5,2,2,87,4,1,2,79,4,1,2,1,easy-moderate
83,5,2,2,100,3,1,1,126,5,1,1,1,easy-moderate
78,3,2,1,68,5,1,2,94,5,2,1,1,easy-moderate
70,3,1,1,77,5,2,2,65,3,2,1,1,easy-moderate
96,4,2,2,56,4,2,2,111,4,1,1,1,easy-moderate
89,3,3,2,111,5,3,1,71,4,2,2,1,easy-moderate
102,5,1,1,57,5,3,2,125,5,3,1,1,easy-moderate
110,4,3,2,70,4,1,1,114,3,3,2,1,easy-moderate
111,5,1,2,73,5,3,2,78,5,1,2,1,easy-moderate
90,3,2,1,68,3,3,1,112,5,1,2,1,easy-moderate
74,5,3,2,107,4,1,2,118,5,1,1,1,easy-moderate
83,5,1,2,113,3,2,2,110,4,1,1,1,easy-moderate
96,4,1,1,105,4,1,2,71,3,3,1,1,easy-moderate
76,4,2,2,111,3,2,2,125,3,1,2,1,easy-moderate
73,4,2,1,55,5,2,1,95,4,1,1,1,easy-moderate
64,5,2,1,107,4,3,2,95,4,2,2,1,easy-moderate
63,3,2,2,125,3,1,1,122,3,1,2,1,easy-moderate
93,4,1,2,60,4,3,2,104,5,2,2,1,easy-moderate
107,5,1,2,59,4,3,1,89,5,1,1,1,easy-moderate
70,4,1,1,83,5,3,1,75,4,1,1,1,easy-moderate
109,3,2,1,93,3,3,2,55,5,1,1,1,easy-moderate
95,5,3,1,61,3,1,1,65,3,2,2,1,easy-moderate
83,3,3,2,93,4,3,1,114,3,3,2,1,easy-moderate
115,3,3,2,90,5,2,1,89,5,1,2,1,easy-moderate
72,4,1,2,61,5,3,1,85,3,3,2,1,easy-moderate
101,5,3,1,58,5,1,2,110,5,2,2,1,easy-moderate
94,5,1,1,84,5,1,2,112,5,2,1,1,easy-moderate
60,4,1,1,66,5,2,2,115,5,2,1,1,easy-moderate
127,3,1,1,88,4,1,2,77,4,1,2,1,easy-moderate
69,3,2,2,73,5,2,1,98,4,2,1,1,easy-moderate
126,4,3,1,65,5,3,1,95,3,2,2,1,easy-moderate
84,4,1,1,96,3,2,2,64,4,1,1,1,easy-moderate
106,5,2,1,55,3,2,2,73,4,2,2,1,easy-moderate
130,3,3,2,74,3,3,2,86,5,3,1,1,easy-moderate
101,5,3,1,102,5,3,2,123,4,2,1,1,easy-moderate
113,5,3,1,125,5,2,2,75,4,2,2,1,easy-moderate
125,5,3,2,105,3,3,2,129,4,2,1,1,easy-moderate
80,4,2,1,63,3,2,2,114,3,3,1,1,easy-moderate
57,5,1,1,128,5,2,2,57,4,1,2,1,easy-moderate
111,5,3,2,74,4,1,1,123,4,3,1,1,easy-moderate
124,4,3,2,90,3,1,2,68,3,1,2,1,easy-moderate
103,5,3,1,76,3,3,2,119,4,2,2,1,easy-moderate
97,3,1,2,110,3,3,2,106,5,1,1,1,easy-moderate
89,3,2,2,56,4,2,2,110,3,1,2,1,easy-moderate
102,3,1,2,86,5,2,1,106,5,3,1,1,easy-moderate
79,5,3,1,73,4,1,1,85,4,3,1,1,easy-moderate
93,3,2,1,111,4,3,2,94,5,2,2,1,easy-moderate
60,4,1,2,65,5,2,2,65,5,1,1,1,easy-moderate
117,3,2,2,115,4,3,1,69,3,1,1,1,easy-moderate
108,3,1,1,121,4,1,1,60,3,2,1,1,easy-moderate
72,5,2,2,87,3,3,1,89,3,3,2,1,easy-moderate
90,5,3,2,93,3,1,1,102,3,1,1,1,easy-moderate
92,3,2,1,101,4,2,2,110,4,1,2,1,easy-moderate
106,3,2,2,109,3,2,1,88,4,2,1,1,easy-moderate
115,4,3,1,88,3,3,2,84,5,1,2,1,easy-moderate
69,4,1,1,61,3,3,1,109,3,1,2,1,easy-moderate
71,5,1,2,114,5,1,1,56,3,1,2,1,easy-moderate
99,4,3,1,81,4,3,2,79,4,2,1,1,easy-moderate
69,3,2,1,114,4,2,1,85,3,2,2,1,easy-moderate
92,3,3,1,87,4,1,1,63,5,3,2,1,easy-moderate
89,4,2,1,80,4,3,1,58,4,1,2,1,easy-moderate
68,5,1,2,88,4,2,1,80,4,1,1,1,easy-moderate
107,5,1,2,63,4,3,1,101,3,1,2,1,easy-moderate
81,3,2,2,110,5,2,2,81,5,2,2,1,easy-moderate
117,4,1,1,128,4,2,2,91,3,2,2,1,easy-moderate
77,4,1,2,127,5,3,1,104,3,1,2,1,easy-moderate
62,3,3,1,88,3,2,2,63,3,3,2,1,easy-moderate
92,3,2,2,85,5,2,1,64,3,1,2,1,easy-moderate
73,3,2,2,78,4,3,1,116,4,1,2,1,easy-moderate
96,3,3,1,87,3,3,1,74,5,2,1,1,easy-moderate
64,4,1,1,127,4,1,1,111,5,1,1,1,easy-moderate
106,4,2,1,104,3,2,2,75,3,3,2,1,easy-moderate
122,3,1,2,125,4,3,1,71,3,2,2,1,easy-moderate
92,4,1,1,58,3,2,2,106,5,3,2,1,easy-moderate
107,4,1,2,95,3,1,1,110,3,2,1,1,easy-moderate
119,5,3,1,67,5,1,1,90,3,2,2,1,easy-moderate
93,4,2,2,58,4,1,1,116,5,2,1,1,easy-moderate
56,4,2,1,92,4,1,2,121,4,3,1,1,easy-moderate
85,3,1,1,72,5,3,2,118,5,2,2,1,easy-moderate
77,5,3,2,62,4,3,1,84,4,3,1,1,easy-moderate
98,5,2,1,122,4,3,2,62,5,3,1,1,easy-moderate
66,3,2,1,85,5,3,1,58,4,1,1,1,easy-moderate
122,3,1,2,100,4,1,1,106,4,1,1,1,easy-moderate
121,3,1,1,76,3,1,1,103,3,2,1,1,easy-moderate
113,5,2,1,79,5,3,2,89,4,3,1,1,easy-moderate
105,4,2,2,82,4,3,2,98,4,3,1,1,easy-moderate
115,4,1,1,99,5,2,2,84,4,2,1,1,easy-moderate
82,5,3,1,126,3,2,2,99,3,2,2,1,easy-moderate
109,4,3,1,120,5,2,1,91,3,3,2,1,easy-moderate
89,5,3,1,87,5,1,2,75,5,1,2,1,easy-moderate
91,3,1,2,55,5,2,1,92,4,2,1,1,easy-moderate
60,3,3,1,76,4,2,2,75,4,1,1,1,easy-moderate
74,5,3,1,65,5,2,2,67,4,1,1,1,easy-moderate
71,5,1,1,70,5,2,2,59,5,1,1,1,easy-moderate
67,3,2,1,117,4,2,2,96,5,2,1,1,easy-moderate
78,5,2,1,103,5,2,2,82,3,3,2,1,easy-moderate
93,3,1,2,122,5,1,2,99,4,3,2,1,easy-moderate
69,4,3,1,94,5,2,2,75,4,1,1,1,easy-moderate
75,5,1,1,79,3,3,1,70,3,2,1,1,easy-moderate
70,4,3,1,106,5,2,1,123,5,3,1,1,easy-moderate
99,4,1,2,103,4,3,2,63,4,2,2,1,easy-moderate
112,3,2,1,97,3,2,2,75,4,2,2,1,easy-moderate
100,5,2,1,80,4,1,2,82,3,3,1,1,easy-moderate
108,3,2,1,65,4,1,1,69,5,2,2,1,easy-moderate
74,5,1,1,79,4,3,1,76,5,1,1,1,easy-moderate
95,4,1,1,82,4,2,2,121,4,1,2,1,easy-moderate
66,3,3,1,69,4,1,2,126,5,2,1,1,easy-moderate
107,5,3,2,73,5,2,1,98,3,3,1,1,easy-moderate
60,3,2,1,83,3,2,1,108,5,3,1,1,easy-moderate
94,5,3,2,103,5,1,1,130,3,2,2,1,easy-moderate
120,5,3,1,73,5,1,2,76,3,3,1,1,easy-moderate
90,5,3,2,67,4,3,1,69,5,2,2,1,easy-moderate
78,4,1,1,64,3,3,2,102,3,3,2,1,easy-moderate
105,5,1,2,97,4,1,1,118,4,1,2,1,easy-moderate
107,4,1,1,123,4,2,1,92,3,1,1,1,easy-moderate
113,4,2,1,60,5,2,1,81,5,1,1,1,easy-moderate
108,5,1,1,120,4,2,2,70,3,3,2,1,easy-moderate
63,4,2,2,78,4,2,2,99,3,2,1,1,easy-moderate
121,3,1,1,93,4,3,1,106,3,3,1,1,easy-moderate
55,4,2,1,94,5,3,2,123,4,3,1,1,easy-moderate
90,3,1,2,119,5,2,2,118,4,3,2,1,easy-moderate
121,4,3,1,73,5,3,2,93,4,1,2,1,easy-moderate
73,5,1,2,75,4,1,2,79,3,1,2,1,easy-moderate
55,4,3,2,64,3,2,2,117,3,3,2,1,easy-moderate
68,4,3,2,117,5,1,1,59,3,1,1,1,easy-moderate
112,5,2,1,91,3,2,2,88,5,1,2,1,easy-moderate
94,5,3,1,127,5,2,1,59,5,2,1,1,easy-moderate
72,4,2,1,64,5,2,1,77,3,1,2,1,easy-moderate
95,5,1,1,66,4,1,1,58,3,2,2,1,easy-moderate
87,5,2,2,103,5,3,1,106,4,3,1,1,easy-moderate
96,4,1,2,119,5,3,1,88,3,2,1,1,easy-moderate
97,3,2,2,123,3,3,2,80,3,1,1,1,easy-moderate
104,4,3,1,123,3,3,2,118,5,3,2,1,easy-moderate
56,5,3,1,114,3,2,2,117,3,3,1,1,easy-moderate
80,3,2,2,91,3,3,2,85,4,2,1,1,easy-moderate
102,4,3,2,87,5,1,2,89,5,1,1,1,easy-moderate
86,3,3,1,77,3,1,2,127,5,3,1,1,easy-moderate
80,3,1,1,87,5,3,1,116,4,1,1,1,easy-moderate
119,4,2,2,97,5,1,1,91,4,2,1,1,easy-moderate
118,4,2,2,94,3,2,2,70,3,2,2,1,easy-moderate
69,4,3,2,97,5,2,2,85,3,3,2,1,easy-moderate
110,5,3,1,102,3,1,1,80,3,3,2,1,easy-moderate
75,5,1,1,55,5,3,2,123,3,2,1,1,easy-moderate
63,3,2,2,71,4,3,1,120,4,1,2,1,easy-moderate
96,3,2,1,109,4,1,2,59,4,3,1,1,easy-moderate
106,5,1,2,128,4,3,2,106,4,2,1,1,easy-moderate
128,3,1,2,68,5,3,2,65,4,1,2,1,easy-moderate
106,5,3,2,106,4,2,1,57,4,1,1,1,easy-moderate
94,5,3,1,80,4,1,2,76,5,2,2,1,easy-moderate
107,4,1,1,88,3,3,1,113,3,1,1,1,easy-moderate
97,4,1,1,114,4,2,1,89,4,1,1,1,easy-moderate
126,3,1,2,63,4,1,1,85,5,1,1,1,easy-moderate
111,5,3,1,89,4,3,2,79,3,2,1,1,easy-moderate
55,4,3,1,86,5,3,2,60,4,1,1,1,easy-moderate
96,3,2,1,99,3,2,2,72,4,3,1,1,easy-moderate
67,3,1,2,129,5,2,1,93,5,1,1,1,easy-moderate
109,4,2,1,91,5,1,2,96,3,3,1,1,easy-moderate
103,5,1,1,65,3,1,1,64,5,1,2,1,easy-moderate
104,3,3,2,67,5,2,2,120,4,3,1,1,easy-moderate
122,3,3,1,56,5,2,1,115,5,3,2,1,easy-moderate
70,5,1,1,111,3,2,2,88,4,1,2,1,easy-moderate
76,3,3,2,81,5,1,2,123,4,2,1,1,easy-moderate
107,5,3,1,118,4,3,2,57,5,3,2,1,easy-moderate
72,5,3,1,125,4,3,2,88,5,2,2,1,easy-moderate
99,5,3,2,72,3,3,2,104,3,2,1,1,easy-moderate
126,5,2,2,73,3,3,1,81,3,3,1,1,easy-moderate
89,3,3,1,128,3,1,2,57,3,1,2,1,easy-moderate
101,3,3,2,123,3,2,1,78,4,1,1,1,easy-moderate
87,5,2,2,75,3,2,1,103,3,1,2,1,easy-moderate
81,5,1,1,62,5,3,2,77,4,1,2,1,easy-moderate
62,3,1,2,106,4,2,2,108,5,1,1,1,easy-moderate
77,5,1,1,104,5,2,1,70,4,3,2,1,easy-moderate
93,4,3,1,97,5,1,1,107,5,2,1,1,easy-moderate
56,4,3,1,107,5,1,2,61,5,3,2,1,easy-moderate
68,3,2,1,111,5,2,2,61,4,2,1,1,easy-moderate
118,4,2,2,58,5,1,2,120,3,1,1,1,easy-moderate
84,3,2,2,90,5,3,1,123,3,2,2,1,easy-moderate
58,5,2,1,108,5,1,1,64,5,3,2,1,easy-moderate
98,4,1,2,92,3,3,1,80,5,1,1,1,easy-moderate
66,4,3,2,124,4,1,1,119,3,2,2,1,easy-moderate
127,4,3,1,55,5,3,2,58,5,2,1,1,easy-moderate
79,4,3,2,102,4,3,2,92,5,1,2,1,easy-moderate
64,4,2,1,80,5,3,2,66,3,2,2,1,easy-moderate
64,5,3,2,61,3,3,2,96,5,1,1,1,easy-moderate
109,4,3,2,62,5,1,2,108,4,1,1,1,easy-moderate
113,4,1,2,75,4,1,2,73,2,2,2,2,easy-high
72,4,1,3,106,3,1,2,52,3,2,3,2,easy-high
103,2,2,2,83,4,2,3,111,3,1,2,2,easy-high
107,2,1,3,61,3,1,3,68,2,2,2,2,easy-high
80,4,2,3,81,2,1,2,91,2,2,2,2,easy-high
115,3,1,3,61,3,1,2,81,4,2,2,2,easy-high
58,3,1,2,88,2,1,3,50,4,1,3,2,easy-high
70,2,1,3,113,2,2,2,75,3,2,2,2,easy-high
82,3,1,3,77,4,1,3,108,2,1,3,2,easy-high
69,2,2,2,87,3,1,2,59,2,1,3,2,easy-high
91,2,1,2,74,4,2,2,105,2,1,2,2,easy-high
72,2,2,3,87,2,1,3,102,2,2,2,2,easy-high
119,3,2,2,52,4,1,3,72,3,2,2,2,easy-high
95,4,1,3,104,2,1,3,83,2,2,3,2,easy-high
57,2,2,3,54,2,1,3,76,4,2,2,2,easy-high
82,4,2,2,55,2,1,2,117,3,2,2,2,easy-high
85,3,2,2,111,3,1,2,78,3,1,3,2,easy-high
105,3,2,3,93,4,2,2,76,2,2,3,2,easy-high
80,3,1,2,93,4,1,3,86,2,2,2,2,easy-high
63,3,1,3,85,2,1,3,96,3,1,2,2,easy-high
65,3,1,3,84,2,2,3,87,2,1,3,2,easy-high
77,2,2,3,76,3,1,3,52,2,1,2,2,easy-high
112,4,1,3,77,2,2,2,113,3,1,2,2,easy-high
93,3,2,2,102,4,1,3,103,3,2,2,2,easy-high
116,2,2,3,75,4,2,3,80,4,1,3,2,easy-high
114,2,2,2,68,4,2,2,66,4,2,3,2,easy-high
113,3,2,3,97,4,1,2,101,2,1,3,2,easy-high
70,2,2,2,96,2,2,2,100,2,2,3,2,easy-high
71,3,2,2,67,2,1,2,103,2,1,3,2,easy-high
75,4,2,2,95,2,2,2,111,3,1,3,2,easy-high
95,3,2,3,70,2,1,2,117,3,2,2,2,easy-high
114,4,1,2,90,4,2,3,111,2,1,3,2,easy-high
119,2,1,3,94,2,1,2,83,3,2,3,2,easy-high
65,3,1,3,77,3,2,2,92,2,1,3,2,easy-high
87,4,1,3,66,3,2,3,62,3,2,3,2,easy-high
120,4,1,2,65,2,1,3,112,4,1,2,2,easy-high
56,3,1,3,78,4,1,3,63,3,2,2,2,easy-high
84,2,1,3,78,2,2,2,62,2,1,3,2,easy-high
88,3,1,2,106,4,1,3,89,4,2,3,2,easy-high
63,3,2,2,81,3,2,3,120,4,2,2,2,easy-high
81,3,1,2,71,3,2,2,63,4,1,2,2,easy-high
86,3,1,2,76,2,2,2,82,4,1,2,2,easy-high
106,3,2,2,111,2,1,3,50,2,2,3,2,easy-high
83,4,1,2,95,2,1,3,109,3,1,2,2,easy-high
72,4,2,2,69,3,1,2,58,4,2,2,2,easy-high
96,4,1,3,77,2,1,2,50,4,1,2,2,easy-high
99,4,2,3,50,2,1,2,76,4,1,3,2,easy-high
107,3,1,2,68,2,2,3,57,3,2,3,2,easy-high
107,4,1,3,54,3,2,3,106,4,2,3,2,easy-high
108,2,2,3,110,3,2,2,81,3,1,3,2,easy-high
88,2,1,3,102,3,2,3,75,3,1,2,2,easy-high
94,4,1,2,102,3,2,3,101,3,1,3,2,easy-high
86,3,1,3,75,4,1,2,87,3,2,3,2,easy-high
79,3,2,2,98,3,1,2,91,4,1,2,2,easy-high
90,3,2,2,86,2,2,3,91,3,1,3,2,easy-high
96,3,1,2,83,3,1,2,103,4,2,2,2,easy-high
102,2,1,3,96,4,1,3,83,2,2,2,2,easy-high
62,4,1,3,77,3,1,2,86,4,2,3,2,easy-high
84,2,1,3,75,2,1,3,81,3,1,2,2,easy-high
55,3,1,2,94,3,2,3,59,2,1,2,2,easy-high
89,3,1,3,89,3,2,3,102,3,2,3,2,easy-high
115,2,1,3,87,3,2,2,115,3,2,3,2,easy-high
68,4,1,2,107,3,1,2,84,4,1,2,2,easy-high
75,4,2,3,55,4,2,2,97,3,1,3,2,easy-high
115,2,2,3,62,4,1,2,67,3,1,2,2,easy-high
57,2,1,3,108,3,2,2,80,3,2,2,2,easy-high
87,3,2,3,119,4,1,3,77,3,1,3,2,easy-high
81,3,2,3,113,3,1,2,114,4,1,3,2,easy-high
71,4,2,2,96,2,1,3,115,3,1,3,2,easy-high
61,3,2,2,99,4,2,2,100,2,2,2,2,easy-high
80,4,1,3,116,4,1,3,80,4,1,3,2,easy-high
67,3,1,3,57,4,2,2,67,2,2,2,2,easy-high
110,4,2,3,58,3,2,3,94,2,2,2,2,easy-high
56,3,1,3,93,4,2,3,55,3,2,2,2,easy-high
59,3,2,3,112,3,2,3,73,4,1,3,2,easy-high
75,4,1,3,72,4,2,2,75,2,2,3,2,easy-high
109,2,2,2,69,2,2,3,81,2,2,3,2,easy-high
79,4,2,2,67,3,1,2,86,4,2,2,2,easy-high
88,3,1,3,62,3,1,3,104,2,1,2,2,easy-high
59,2,1,3,82,4,2,3,100,3,1,2,2,easy-high
77,3,1,3,119,4,1,2,98,4,1,2,2,easy-high
71,2,2,2,79,3,1,3,120,2,1,3,2,easy-high
52,3,1,2,107,2,1,3,51,4,1,3,2,easy-high
106,2,2,3,100,4,2,3,77,2,1,3,2,easy-high
63,3,1,2,110,2,2,3,81,2,2,2,2,easy-high
100,2,1,2,90,3,2,2,89,3,1,3,2,easy-high
100,3,1,2,74,3,1,3,99,2,1,3,2,easy-high
62,3,2,3,109,2,2,2,103,3,1,2,2,easy-high
64,3,2,3,88,2,1,3,52,2,2,2,2,easy-high
104,4,2,3,86,2,1,2,84,2,2,2,2,easy-high
95,4,2,3,72,4,2,3,93,4,1,3,2,easy-high
70,2,2,2,71,4,2,2,81,4,1,2,2,easy-high
113,4,2,2,78,4,2,3,69,4,1,2,2,easy-high
108,3,2,2,96,3,1,3,95,2,2,3,2,easy-high
71,4,2,2,116,3,2,3,96,4,1,3,2,easy-high
75,3,2,3,73,2,2,2,62,2,2,3,2,easy-high
59,4,2,2,85,4,2,2,76,2,1,3,2,easy-high
76,3,2,3,116,4,2,2,118,2,2,3,2,easy-high
81,3,2,3,109,4,2,2,80,3,1,3,2,easy-high
113,4,2,3,60,2,1,3,113,3,1,3,2,easy-high
64,2,2,3,93,2,1,3,59,2,2,3,2,easy-high
94,4,2,3,102,3,1,2,117,4,2,3,2,easy-high
56,2,2,2,115,2,2,3,116,2,1,2,2,easy-high
120,4,1,3,106,2,2,2,101,4,1,2,2,easy-high
77,2,2,3,94,3,1,2,100,2,2,2,2,easy-high
103,2,2,2,117,2,1,3,83,4,2,2,2,easy-high
54,3,1,3,56,2,2,2,68,4,2,3,2,easy-high
62,2,1,2,102,2,1,3,99,3,2,3,2,easy-high
66,2,1,2,72,2,2,3,79,4,1,3,2,easy-high
94,4,1,3,51,3,2,3,99,3,2,3,2,easy-high
103,3,1,3,87,2,2,2,56,2,2,3,2,easy-high
67,4,1,2,86,3,2,2,85,3,2,2,2,easy-high
70,3,1,3,96,4,1,3,50,2,1,2,2,easy-high
61,4,2,2,108,2,2,2,90,4,1,2,2,easy-high
80,2,1,2,68,4,2,3,53,3,1,3,2,easy-high
93,2,1,3,86,2,1,3,54,2,1,3,2,easy-high
63,4,1,2,79,2,1,3,104,2,1,2,2,easy-high
108,2,1,3,67,3,2,2,83,3,2,3,2,easy-high
54,2,2,3,64,4,1,2,62,2,2,2,2,easy-high
109,2,1,2,54,3,1,2,93,3,2,3,2,easy-high
111,4,2,2,84,2,1,2,51,2,2,2,2,easy-high
88,3,2,2,70,2,1,3,96,4,1,3,2,easy-high
85,3,1,3,110,2,1,2,82,4,2,3,2,easy-high
62,3,2,2,53,3,1,2,62,4,2,3,2,easy-high
69,2,2,3,53,4,2,3,58,2,1,3,2,easy-high
79,2,1,2,119,3,1,2,116,3,2,2,2,easy-high
84,4,1,2,116,2,2,2,95,3,1,3,2,easy-high
74,3,2,3,55,4,1,3,60,3,2,2,2,easy-high
63,3,1,3,80,2,1,3,60,2,1,2,2,easy-high
85,2,2,3,63,4,2,2,103,2,2,3,2,easy-high
75,4,1,3,83,4,2,2,116,3,1,3,2,easy-high
84,2,1,3,61,3,2,2,58,4,2,2,2,easy-high
97,2,2,2,65,3,1,3,80,3,2,3,2,easy-high
117,2,1,3,96,4,2,2,58,4,2,2,2,easy-high
56,3,2,3,84,3,1,3,74,3,2,2,2,easy-high
56,4,1,3,72,2,2,2,120,2,1,2,2,easy-high
52,3,2,3,113,4,1,3,104,4,1,2,2,easy-high
96,4,2,2,116,4,1,3,94,3,1,3,2,easy-high
115,4,2,2,100,2,2,3,119,4,1,3,2,easy-high
83,4,1,2,119,4,2,3,69,2,1,2,2,easy-high
83,4,2,3,59,2,1,3,81,2,1,3,2,easy-high
89,4,2,3,113,2,1,2,84,2,2,3,2,easy-high
61,2,1,2,109,4,2,2,66,2,2,3,2,easy-high
102,2,2,2,80,3,1,3,106,4,2,2,2,easy-high
72,2,2,3,106,4,1,2,78,4,2,2,2,easy-high
100,2,1,3,50,2,1,2,61,3,1,3,2,easy-high
120,2,2,2,93,2,2,2,115,4,1,2,2,easy-high
78,3,2,3,55,3,1,3,75,4,2,2,2,easy-high
113,3,2,2,98,3,1,3,85,2,1,3,2,easy-high
80,3,1,3,105,4,2,2,95,3,2,2,2,easy-high
105,3,2,3,111,4,1,2,61,3,1,3,2,easy-high
89,4,2,3,97,4,1,2,112,3,2,2,2,easy-high
55,2,2,3,70,3,2,3,67,2,2,2,2,easy-high
52,2,2,2,118,4,1,2,100,4,1,2,2,easy-high
102,2,1,2,119,2,2,2,58,4,1,3,2,easy-high
53,2,2,3,83,3,2,3,70,2,2,3,2,easy-high
67,4,1,3,92,2,1,2,63,2,2,2,2,easy-high
109,3,2,2,70,3,1,3,91,2,1,3,2,easy-high
73,4,2,2,93,2,1,3,74,3,2,3,2,easy-high
110,2,2,3,85,2,1,2,93,4,2,2,2,easy-high
120,4,1,3,60,2,1,3,78,2,2,2,2,easy-high
108,3,2,2,117,3,2,2,70,2,1,3,2,easy-high
67,4,1,3,88,2,1,3,82,2,1,2,2,easy-high
88,4,2,3,55,3,2,3,97,2,2,3,2,easy-high
63,3,2,3,57,4,2,3,69,3,1,2,2,easy-high
59,2,2,3,97,3,2,2,54,3,2,3,2,easy-high
86,4,2,2,71,3,2,3,90,2,1,3,2,easy-high
112,4,1,3,59,3,1,2,74,3,1,2,2,easy-high
117,3,1,2,91,3,1,3,112,4,1,3,2,easy-high
53,3,1,3,118,3,1,2,118,4,1,2,2,easy-high
72,4,1,3,77,4,1,3,97,3,1,3,2,easy-high
113,3,2,2,116,2,1,2,55,4,1,2,2,easy-high
81,2,2,2,99,3,2,2,81,2,1,3,2,easy-high
74,3,1,2,85,3,2,2,59,4,2,2,2,easy-high
98,3,2,3,62,4,1,2,78,4,1,3,2,easy-high
93,4,2,3,68,4,1,2,51,3,2,3,2,easy-high
107,2,1,2,64,2,1,3,74,3,2,3,2,easy-high
60,3,2,2,100,4,1,3,72,3,1,3,2,easy-high
81,2,2,2,51,2,2,3,82,3,2,3,2,easy-high
78,2,1,3,80,3,1,2,95,3,2,2,2,easy-high
101,2,1,2,67,2,1,2,97,4,1,3,2,easy-high
97,4,2,3,105,2,1,2,68,3,2,3,2,easy-high
74,2,2,2,71,3,2,3,97,2,1,3,2,easy-high
74,4,2,3,55,4,2,2,107,3,2,3,2,easy-high
87,2,2,3,108,2,1,2,69,3,2,3,2,easy-high
59,2,2,3,98,4,2,3,106,4,1,2,2,easy-high
67,2,1,3,51,4,2,2,116,3,2,3,2,easy-high
111,4,2,3,112,2,2,2,70,4,1,2,2,easy-high
80,3,2,3,114,3,2,2,94,4,1,3,2,easy-high
94,4,2,2,120,3,1,2,115,3,1,3,2,easy-high
110,4,1,3,61,2,2,2,100,3,1,2,2,easy-high
97,2,2,2,95,3,2,3,62,2,1,3,2,easy-high
93,3,2,3,118,4,2,2,71,2,1,3,2,easy-high
96,2,1,3,58,3,2,2,85,2,1,3,2,easy-high
93,2,1,2,89,3,1,3,119,2,1,3,2,easy-high
98,3,1,3,114,4,1,2,88,3,1,2,2,easy-high
115,2,1,2,77,4,2,3,69,3,2,3,2,easy-high
94,3,2,2,102,3,1,2,88,3,1,3,2,easy-high
83,2,2,2,62,3,2,2,100,2,2,2,2,easy-high
81,3,2,3,64,4,2,2,63,3,1,3,2,easy-high
69,2,2,2,109,2,2,3,106,2,2,2,2,easy-high
65,4,1,3,57,3,1,2,106,2,2,2,2,easy-high
65,3,1,3,79,2,2,3,82,3,2,2,2,easy-high
68,2,1,2,99,4,2,2,89,2,2,2,2,easy-high
81,3,1,2,109,4,1,3,105,2,1,2,2,easy-high
63,4,2,2,103,2,1,3,114,3,1,3,2,easy-high
53,3,1,2,107,4,1,2,84,4,2,2,2,easy-high
58,4,2,2,61,3,1,3,112,2,2,2,2,easy-high
109,4,1,3,55,4,2,2,108,3,2,2,2,easy-high
57,2,1,2,63,3,2,3,69,4,1,3,2,easy-high
98,4,1,2,71,2,2,3,82,4,2,3,2,easy-high
